timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1696433371280,76,HTTP Request,200,OK,Thread Group 1-64,text,true,,15435,151,19,19,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,74,0,0
1696433368089,3273,HTTP Request,200,OK,Thread Group 1-72,text,true,,15435,151,18,18,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,3217,0,1
1696433368143,3228,HTTP Request,200,OK,Thread Group 1-77,text,true,,15435,151,18,18,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,3225,0,1
1696433371329,73,HTTP Request,200,OK,Thread Group 1-73,text,true,,15435,151,18,18,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,73,0,0
1696433371329,75,HTTP Request,200,OK,Thread Group 1-71,text,true,,15435,151,17,17,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,74,0,0
1696433368213,3222,HTTP Request,200,OK,Thread Group 1-84,text,true,,15435,151,16,16,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,3220,0,0
1696433371372,64,HTTP Request,200,OK,Thread Group 1-77,text,true,,15435,151,16,16,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,61,0,0
1696433371363,142,HTTP Request,200,OK,Thread Group 1-72,text,true,,15435,151,15,15,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,65,0,0
1696433368265,3307,HTTP Request,200,OK,Thread Group 1-89,text,true,,15435,151,14,14,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,3241,0,0
1696433368341,3247,HTTP Request,200,OK,Thread Group 1-97,text,true,,15435,151,14,14,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,3246,0,0
1696433371589,73,HTTP Request,200,OK,Thread Group 1-97,text,true,,15435,151,14,14,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,68,0,0
1696433371585,141,HTTP Request,200,OK,Thread Group 1-89,text,true,,15435,151,13,13,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,77,0,0
1696433368164,4230,HTTP Request,200,OK,Thread Group 1-79,text,true,,15435,151,12,12,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,4209,0,0
1696433368149,4252,HTTP Request,200,OK,Thread Group 1-78,text,true,,15435,151,12,12,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,4251,0,0
1696433371436,968,HTTP Request,200,OK,Thread Group 1-84,text,true,,15435,151,12,12,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,968,0,0
1696433368175,4245,HTTP Request,200,OK,Thread Group 1-80,text,true,,15435,151,11,11,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,4244,0,0
1696433372395,71,HTTP Request,200,OK,Thread Group 1-79,text,true,,15435,151,11,11,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,70,0,0
1696433368226,4250,HTTP Request,200,OK,Thread Group 1-85,text,true,,15435,151,10,10,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,4247,0,0
1696433372401,77,HTTP Request,200,OK,Thread Group 1-78,text,true,,15435,151,10,10,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,76,0,0
1696433368269,4213,HTTP Request,200,OK,Thread Group 1-90,text,true,,15435,151,9,9,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,4210,0,1
1696433372420,74,HTTP Request,200,OK,Thread Group 1-80,text,true,,15435,151,9,9,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,74,0,0
1696433368299,4197,HTTP Request,200,OK,Thread Group 1-93,text,true,,15435,151,8,8,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,4196,0,0
1696433368330,4223,HTTP Request,200,OK,Thread Group 1-96,text,true,,15435,151,8,8,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,4222,0,2
1696433372483,71,HTTP Request,200,OK,Thread Group 1-90,text,true,,15435,151,8,8,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,70,0,0
1696433368309,4247,HTTP Request,200,OK,Thread Group 1-94,text,true,,15435,151,7,7,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,4246,0,0
1696433372481,76,HTTP Request,200,OK,Thread Group 1-85,text,true,,15435,151,7,7,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,76,0,0
1696433372497,76,HTTP Request,200,OK,Thread Group 1-93,text,true,,15435,151,6,6,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,76,0,0
1696433368352,4233,HTTP Request,200,OK,Thread Group 1-98,text,true,,15435,151,5,5,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,4230,0,0
1696433372554,78,HTTP Request,200,OK,Thread Group 1-96,text,true,,15435,151,5,5,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,77,0,0
1696433372557,75,HTTP Request,200,OK,Thread Group 1-94,text,true,,15435,151,5,5,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,75,0,0
1696433368364,4273,HTTP Request,200,OK,Thread Group 1-99,text,true,,15435,151,3,3,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,4269,0,0
1696433368373,4276,HTTP Request,200,OK,Thread Group 1-100,text,true,,15435,151,3,3,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,4276,0,1
1696433372586,119,HTTP Request,200,OK,Thread Group 1-98,text,true,,15435,151,3,3,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,119,0,0
1696433372638,74,HTTP Request,200,OK,Thread Group 1-99,text,true,,15435,151,2,2,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,74,0,0
1696433372650,78,HTTP Request,200,OK,Thread Group 1-100,text,true,,15435,151,1,1,https://frontend-lacrei-pessoa-usuaria.vercel.app/cadastro,78,0,0
